
u=x^5+y^5+t^2
Parobolicheskai:
time:0
iteration:0
error:0
____________________________________________________________
|__________(r,z)|____________Q|________RealF|_______Q-RealF|
|(1,8125;1,7813)|  37,742775926|  37,742776662|  -0,000000736|
|(1,8438;1,7813)|  39,488224430|  39,488225102|  -0,000000672|
|(1,8750;1,7813)|  41,356105966|  41,356106550|  -0,000000584|
|(1,9063;1,7813)|  43,352751428|  43,352751911|  -0,000000483|
|(1,9375;1,7813)|  45,484706320|  45,484706670|  -0,000000350|
|(1,9688;1,7813)|  47,758734268|  47,758734465|  -0,000000196|
|(2,0000;1,7813)|  50,181820661|  50,181820661|  -0,000000000|
|(1,0000;1,8125)|  20,810956001|  20,810956001|   0,000000000|
|(1,0313;1,8125)|  20,977281470|  20,977281600|  -0,000000131|
|(1,0625;1,8125)|  21,165036913|  21,165037155|  -0,000000242|
|(1,0938;1,8125)|  21,376229510|  21,376229852|  -0,000000342|
|(1,1250;1,8125)|  21,612988048|  21,612988472|  -0,000000424|
|(1,1563;1,8125)|  21,877566464|  21,877566963|  -0,000000499|
|(1,1875;1,8125)|  22,172347463|  22,172348022|  -0,000000559|
|(1,2188;1,8125)|  22,499846051|  22,499846667|  -0,000000616|
|(1,2500;1,8125)|  22,862713155|  22,862713814|  -0,000000659|
|(1,2813;1,8125)|  23,263739153|  23,263739854|  -0,000000701|
|(1,3125;1,8125)|  23,705857498|  23,705858231|  -0,000000733|
|(1,3438;1,8125)|  24,192148249|  24,192149013|  -0,000000764|
|(1,3750;1,8125)|  24,725841690|  24,725842476|  -0,000000786|
|(1,4063;1,8125)|  25,310321863|  25,310322672|  -0,000000809|
|(1,4375;1,8125)|  25,949130189|  25,949131012|  -0,000000823|
|(1,4688;1,8125)|  26,645968999|  26,645969838|  -0,000000839|
|(1,5000;1,8125)|  27,404705156|  27,404706001|  -0,000000845|
|(1,5313;1,8125)|  28,229373584|  28,229374439|  -0,000000855|
|(1,5625;1,8125)|  29,124180893|  29,124181747|  -0,000000854|
|(1,5938;1,8125)|  30,093508907|  30,093509763|  -0,000000857|
|(1,6250;1,8125)|  31,141918288|  31,141919136|  -0,000000848|
|(1,6563;1,8125)|  32,274152063|  32,274152905|  -0,000000841|
|(1,6875;1,8125)|  33,495139253|  33,495140076|  -0,000000823|
|(1,7188;1,8125)|  34,809998394|  34,809999198|  -0,000000804|
|(1,7500;1,8125)|  36,224041167|  36,224041939|  -0,000000771|
|(1,7813;1,8125)|  37,742775926|  37,742776662|  -0,000000736|
|(1,8125;1,8125)|  39,371911319|  39,371912003|  -0,000000684|
|(1,8438;1,8125)|  41,117359818|  41,117360443|  -0,000000625|
|(1,8750;1,8125)|  42,985241346|  42,985241890|  -0,000000544|
|(1,9063;1,8125)|  44,981886801|  44,981887251|  -0,000000451|
|(1,9375;1,8125)|  47,113841684|  47,113842010|  -0,000000327|
|(1,9688;1,8125)|  49,387869622|  49,387869805|  -0,000000183|
|(2,0000;1,8125)|  51,810956001|  51,810956001|   0,000000000|
|(1,0000;1,8438)|  22,556404442|  22,556404442|   0,000000000|
|(1,0313;1,8438)|  22,722729915|  22,722730041|  -0,000000126|
|(1,0625;1,8438)|  22,910485367|  22,910485595|  -0,000000229|
|(1,0938;1,8438)|  23,121677972|  23,121678293|  -0,000000321|
|(1,1250;1,8438)|  23,358436517|  23,358436912|  -0,000000396|
|(1,1563;1,8438)|  23,623014940|  23,623015404|  -0,000000463|
|(1,1875;1,8438)|  23,917795946|  23,917796463|  -0,000000517|
|(1,2188;1,8438)|  24,245294540|  24,245295107|  -0,000000567|
|(1,2500;1,8438)|  24,608161649|  24,608162254|  -0,000000605|
|(1,2813;1,8438)|  25,009187652|  25,009188294|  -0,000000643|
|(1,3125;1,8438)|  25,451306001|  25,451306671|  -0,000000670|
|(1,3438;1,8438)|  25,937596756|  25,937597454|  -0,000000697|
|(1,3750;1,8438)|  26,471290200|  26,471290916|  -0,000000716|
|(1,4063;1,8438)|  27,055770376|  27,055771112|  -0,000000736|
|(1,4375;1,8438)|  27,694578705|  27,694579452|  -0,000000748|
|(1,4688;1,8438)|  28,391417516|  28,391418278|  -0,000000762|
|(1,5000;1,8438)|  29,150153674|  29,150154442|  -0,000000767|
|(1,5313;1,8438)|  29,974822103|  29,974822879|  -0,000000776|
|(1,5625;1,8438)|  30,869629413|  30,869630188|  -0,000000775|
|(1,5938;1,8438)|  31,838957427|  31,838958204|  -0,000000777|
|(1,6250;1,8438)|  32,887366807|  32,887367576|  -0,000000769|
|(1,6563;1,8438)|  34,019600581|  34,019601345|  -0,000000764|
|(1,6875;1,8438)|  35,240587769|  35,240588516|  -0,000000747|
|(1,7188;1,8438)|  36,555446907|  36,555447638|  -0,000000731|
|(1,7500;1,8438)|  37,969489677|  37,969490379|  -0,000000702|
|(1,7813;1,8438)|  39,488224430|  39,488225102|  -0,000000672|
|(1,8125;1,8438)|  41,117359818|  41,117360443|  -0,000000625|
|(1,8438;1,8438)|  42,862808309|  42,862808883|  -0,000000574|
|(1,8750;1,8438)|  44,730689829|  44,730690330|  -0,000000501|
|(1,9063;1,8438)|  46,727335274|  46,727335691|  -0,000000418|
|(1,9375;1,8438)|  48,859290146|  48,859290451|  -0,000000305|
|(1,9688;1,8438)|  51,133318072|  51,133318245|  -0,000000173|
|(2,0000;1,8438)|  53,556404442|  53,556404442|   0,000000000|
|(1,0000;1,8750)|  24,424285889|  24,424285889|   0,000000000|
|(1,0313;1,8750)|  24,590611377|  24,590611488|  -0,000000111|
|(1,0625;1,8750)|  24,778366839|  24,778367043|  -0,000000203|
|(1,0938;1,8750)|  24,989559455|  24,989559740|  -0,000000285|
|(1,1250;1,8750)|  25,226318010|  25,226318359|  -0,000000350|
|(1,1563;1,8750)|  25,490896443|  25,490896851|  -0,000000408|
|(1,1875;1,8750)|  25,785677456|  25,785677910|  -0,000000454|
|(1,2188;1,8750)|  26,113176058|  26,113176554|  -0,000000497|
|(1,2500;1,8750)|  26,476043173|  26,476043701|  -0,000000528|
|(1,2813;1,8750)|  26,877069182|  26,877069741|  -0,000000560|
|(1,3125;1,8750)|  27,319187536|  27,319188118|  -0,000000582|
|(1,3438;1,8750)|  27,805478295|  27,805478901|  -0,000000606|
|(1,3750;1,8750)|  28,339171743|  28,339172363|  -0,000000620|
|(1,4063;1,8750)|  28,923651922|  28,923652560|  -0,000000638|
|(1,4375;1,8750)|  29,562460253|  29,562460899|  -0,000000647|
|(1,4688;1,8750)|  30,259299066|  30,259299725|  -0,000000659|
|(1,5000;1,8750)|  31,018035226|  31,018035889|  -0,000000663|
|(1,5313;1,8750)|  31,842703656|  31,842704326|  -0,000000670|
|(1,5625;1,8750)|  32,737510966|  32,737511635|  -0,000000669|
|(1,5938;1,8750)|  33,706838979|  33,706839651|  -0,000000671|
|(1,6250;1,8750)|  34,755248359|  34,755249023|  -0,000000664|
|(1,6563;1,8750)|  35,887482132|  35,887482792|  -0,000000660|
|(1,6875;1,8750)|  37,108469317|  37,108469963|  -0,000000646|
|(1,7188;1,8750)|  38,423328452|  38,423329085|  -0,000000633|
|(1,7500;1,8750)|  39,837371218|  39,837371826|  -0,000000608|
|(1,7813;1,8750)|  41,356105966|  41,356106550|  -0,000000584|
|(1,8125;1,8750)|  42,985241346|  42,985241890|  -0,000000544|
|(1,8438;1,8750)|  44,730689829|  44,730690330|  -0,000000501|
|(1,8750;1,8750)|  46,598571339|  46,598571777|  -0,000000438|
|(1,9063;1,8750)|  48,595216771|  48,595217139|  -0,000000367|
|(1,9375;1,8750)|  50,727171629|  50,727171898|  -0,000000269|
|(1,9688;1,8750)|  53,001199539|  53,001199692|  -0,000000153|
|(2,0000;1,8750)|  55,424285889|  55,424285889|   0,000000000|
|(1,0000;1,9063)|  26,420931250|  26,420931250|   0,000000000|
|(1,0313;1,9063)|  26,587256749|  26,587256849|  -0,000000100|
|(1,0625;1,9063)|  26,775012226|  26,775012404|  -0,000000177|
|(1,0938;1,9063)|  26,986204856|  26,986205101|  -0,000000245|
|(1,1250;1,9063)|  27,222963423|  27,222963721|  -0,000000298|
|(1,1563;1,9063)|  27,487541867|  27,487542212|  -0,000000345|
|(1,1875;1,9063)|  27,782322890|  27,782323271|  -0,000000381|
|(1,2188;1,9063)|  28,109821500|  28,109821916|  -0,000000415|
|(1,2500;1,9063)|  28,472688623|  28,472689062|  -0,000000440|
|(1,2813;1,9063)|  28,873714638|  28,873715103|  -0,000000465|
|(1,3125;1,9063)|  29,315832998|  29,315833479|  -0,000000481|
|(1,3438;1,9063)|  29,802123762|  29,802124262|  -0,000000500|
|(1,3750;1,9063)|  30,335817214|  30,335817724|  -0,000000511|
|(1,4063;1,9063)|  30,920297396|  30,920297921|  -0,000000525|
|(1,4375;1,9063)|  31,559105729|  31,559106261|  -0,000000531|
|(1,4688;1,9063)|  32,255944545|  32,255945086|  -0,000000541|
|(1,5000;1,9063)|  33,014680706|  33,014681250|  -0,000000544|
|(1,5313;1,9063)|  33,839349137|  33,839349687|  -0,000000550|
|(1,5625;1,9063)|  34,734156448|  34,734156996|  -0,000000548|
|(1,5938;1,9063)|  35,703484461|  35,703485012|  -0,000000551|
|(1,6250;1,9063)|  36,751893840|  36,751894385|  -0,000000544|
|(1,6563;1,9063)|  37,884127611|  37,884128153|  -0,000000542|
|(1,6875;1,9063)|  39,105114794|  39,105115324|  -0,000000530|
|(1,7188;1,9063)|  40,419973925|  40,419974446|  -0,000000521|
|(1,7500;1,9063)|  41,834016686|  41,834017187|  -0,000000501|
|(1,7813;1,9063)|  43,352751428|  43,352751911|  -0,000000483|
|(1,8125;1,9063)|  44,981886801|  44,981887251|  -0,000000451|
|(1,8438;1,9063)|  46,727335274|  46,727335691|  -0,000000418|
|(1,8750;1,9063)|  48,595216771|  48,595217139|  -0,000000367|
|(1,9063;1,9063)|  50,591862189|  50,591862500|  -0,000000311|
|(1,9375;1,9063)|  52,723817029|  52,723817259|  -0,000000230|
|(1,9688;1,9063)|  54,997844919|  54,997845054|  -0,000000135|
|(2,0000;1,9063)|  57,420931250|  57,420931250|   0,000000000|
|(1,0000;1,9375)|  28,552886009|  28,552886009|   0,000000000|
|(1,0313;1,9375)|  28,719211533|  28,719211608|  -0,000000075|
|(1,0625;1,9375)|  28,906967029|  28,906967163|  -0,000000134|
|(1,0938;1,9375)|  29,118159676|  29,118159860|  -0,000000184|
|(1,1250;1,9375)|  29,354918259|  29,354918480|  -0,000000221|
|(1,1563;1,9375)|  29,619496716|  29,619496971|  -0,000000255|
|(1,1875;1,9375)|  29,914277751|  29,914278030|  -0,000000279|
|(1,2188;1,9375)|  30,241776371|  30,241776675|  -0,000000304|
|(1,2500;1,9375)|  30,604643502|  30,604643822|  -0,000000320|
|(1,2813;1,9375)|  31,005669524|  31,005669862|  -0,000000338|
|(1,3125;1,9375)|  31,447787890|  31,447788239|  -0,000000349|
|(1,3438;1,9375)|  31,934078659|  31,934079021|  -0,000000362|
|(1,3750;1,9375)|  32,467772115|  32,467772484|  -0,000000369|
|(1,4063;1,9375)|  33,052252301|  33,052252680|  -0,000000379|
|(1,4375;1,9375)|  33,691060637|  33,691061020|  -0,000000382|
|(1,4688;1,9375)|  34,387899456|  34,387899846|  -0,000000390|
|(1,5000;1,9375)|  35,146635618|  35,146636009|  -0,000000391|
|(1,5313;1,9375)|  35,971304051|  35,971304446|  -0,000000396|
|(1,5625;1,9375)|  36,866111361|  36,866111755|  -0,000000394|
|(1,5938;1,9375)|  37,835439375|  37,835439771|  -0,000000396|
|(1,6250;1,9375)|  38,883848753|  38,883849144|  -0,000000391|
|(1,6563;1,9375)|  40,016082522|  40,016082913|  -0,000000391|
|(1,6875;1,9375)|  41,237069702|  41,237070084|  -0,000000381|
|(1,7188;1,9375)|  42,551928829|  42,551929206|  -0,000000376|
|(1,7500;1,9375)|  43,965971585|  43,965971947|  -0,000000361|
|(1,7813;1,9375)|  45,484706320|  45,484706670|  -0,000000350|
|(1,8125;1,9375)|  47,113841684|  47,113842010|  -0,000000327|
|(1,8438;1,9375)|  48,859290146|  48,859290451|  -0,000000305|
|(1,8750;1,9375)|  50,727171629|  50,727171898|  -0,000000269|
|(1,9063;1,9375)|  52,723817029|  52,723817259|  -0,000000230|
|(1,9375;1,9375)|  54,855771847|  54,855772018|  -0,000000172|
|(1,9688;1,9375)|  57,129799711|  57,129799813|  -0,000000102|
|(2,0000;1,9375)|  59,552886009|  59,552886009|   0,000000000|
|(1,0000;1,9688)|  30,826913804|  30,826913804|   0,000000000|
|(1,0313;1,9688)|  30,993239353|  30,993239403|  -0,000000050|
|(1,0625;1,9688)|  31,180994875|  31,180994958|  -0,000000082|
|(1,0938;1,9688)|  31,392187544|  31,392187655|  -0,000000111|
|(1,1250;1,9688)|  31,628946145|  31,628946275|  -0,000000129|
|(1,1563;1,9688)|  31,893524618|  31,893524766|  -0,000000148|
|(1,1875;1,9688)|  32,188305666|  32,188305825|  -0,000000159|
|(1,2188;1,9688)|  32,515804297|  32,515804470|  -0,000000173|
|(1,2500;1,9688)|  32,878671436|  32,878671616|  -0,000000180|
|(1,2813;1,9688)|  33,279697466|  33,279697657|  -0,000000190|
|(1,3125;1,9688)|  33,721815839|  33,721816033|  -0,000000194|
|(1,3438;1,9688)|  34,208106613|  34,208106816|  -0,000000202|
|(1,3750;1,9688)|  34,741800074|  34,741800278|  -0,000000205|
|(1,4063;1,9688)|  35,326280264|  35,326280475|  -0,000000211|
|(1,4375;1,9688)|  35,965088603|  35,965088814|  -0,000000211|
|(1,4688;1,9688)|  36,661927424|  36,661927640|  -0,000000217|
|(1,5000;1,9688)|  37,420663588|  37,420663804|  -0,000000216|
|(1,5313;1,9688)|  38,245332021|  38,245332241|  -0,000000220|
|(1,5625;1,9688)|  39,140139333|  39,140139550|  -0,000000217|
|(1,5938;1,9688)|  40,109467346|  40,109467566|  -0,000000220|
|(1,6250;1,9688)|  41,157876723|  41,157876939|  -0,000000216|
|(1,6563;1,9688)|  42,290110490|  42,290110707|  -0,000000217|
|(1,6875;1,9688)|  43,511097667|  43,511097878|  -0,000000211|
|(1,7188;1,9688)|  44,825956791|  44,825957000|  -0,000000210|
|(1,7500;1,9688)|  46,239999541|  46,239999741|  -0,000000201|
|(1,7813;1,9688)|  47,758734268|  47,758734465|  -0,000000196|
|(1,8125;1,9688)|  49,387869622|  49,387869805|  -0,000000183|
|(1,8438;1,9688)|  51,133318072|  51,133318245|  -0,000000173|
|(1,8750;1,9688)|  53,001199539|  53,001199692|  -0,000000153|
|(1,9063;1,9688)|  54,997844919|  54,997845054|  -0,000000135|
|(1,9375;1,9688)|  57,129799711|  57,129799813|  -0,000000102|
|(1,9688;1,9688)|  59,403827543|  59,403827608|  -0,000000065|
|(2,0000;1,9688)|  61,826913804|  61,826913804|  -0,000000000|
|(1,0000;2,0000)|  33,250000000|  33,250000000|   0,000000000|
|(1,0313;2,0000)|  33,416325599|  33,416325599|   0,000000000|
|(1,0625;2,0000)|  33,604081154|  33,604081154|   0,000000000|
|(1,0938;2,0000)|  33,815273851|  33,815273851|   0,000000000|
|(1,1250;2,0000)|  34,052032471|  34,052032471|  -0,000000000|
|(1,1563;2,0000)|  34,316610962|  34,316610962|  -0,000000000|
|(1,1875;2,0000)|  34,611392021|  34,611392021|  -0,000000000|
|(1,2188;2,0000)|  34,938890666|  34,938890666|   0,000000000|
|(1,2500;2,0000)|  35,301757813|  35,301757813|   0,000000000|
|(1,2813;2,0000)|  35,702783853|  35,702783853|   0,000000000|
|(1,3125;2,0000)|  36,144902229|  36,144902229|  -0,000000000|
|(1,3438;2,0000)|  36,631193012|  36,631193012|  -0,000000000|
|(1,3750;2,0000)|  37,164886475|  37,164886475|  -0,000000000|
|(1,4063;2,0000)|  37,749366671|  37,749366671|   0,000000000|
|(1,4375;2,0000)|  38,388175011|  38,388175011|   0,000000000|
|(1,4688;2,0000)|  39,085013837|  39,085013837|   0,000000000|
|(1,5000;2,0000)|  39,843750000|  39,843750000|   0,000000000|
|(1,5313;2,0000)|  40,668418437|  40,668418437|   0,000000000|
|(1,5625;2,0000)|  41,563225746|  41,563225746|  -0,000000000|
|(1,5938;2,0000)|  42,532553762|  42,532553762|   0,000000000|
|(1,6250;2,0000)|  43,580963135|  43,580963135|   0,000000000|
|(1,6563;2,0000)|  44,713196903|  44,713196903|   0,000000000|
|(1,6875;2,0000)|  45,934184074|  45,934184074|   0,000000000|
|(1,7188;2,0000)|  47,249043196|  47,249043196|   0,000000000|
|(1,7500;2,0000)|  48,663085938|  48,663085938|   0,000000000|
|(1,7813;2,0000)|  50,181820661|  50,181820661|  -0,000000000|
|(1,8125;2,0000)|  51,810956001|  51,810956001|   0,000000000|
|(1,8438;2,0000)|  53,556404442|  53,556404442|   0,000000000|
|(1,8750;2,0000)|  55,424285889|  55,424285889|   0,000000000|
|(1,9063;2,0000)|  57,420931250|  57,420931250|   0,000000000|
|(1,9375;2,0000)|  59,552886009|  59,552886009|   0,000000000|
|(1,9688;2,0000)|  61,826913804|  61,826913804|  -0,000000000|
|(2,0000;2,0000)|  64,250000000|  64,250000000|   0,000000000|

residual=6,229719346739452E-16

u=x^5+y^5+t^2
Parobolicheskai:
time:0,75
iteration:40
error:1,627978517339743E-10
____________________________________________________________
|__________(r,z)|____________Q|________RealF|_______Q-RealF|
|(1,0000;1,0000)|  2,562500000|  2,562500000|   0,000000000|
|(1,0313;1,0000)|  2,728825599|  2,728825599|  -0,000000000|
|(1,0625;1,0000)|  2,916581154|  2,916581154|  -0,000000000|
|(1,0938;1,0000)|  3,127773851|  3,127773851|   0,000000000|
|(1,1250;1,0000)|  3,364532471|  3,364532471|   0,000000000|
|(1,1563;1,0000)|  3,629110962|  3,629110962|  -0,000000000|
|(1,1875;1,0000)|  3,923892021|  3,923892021|  -0,000000000|
|(1,2188;1,0000)|  4,251390666|  4,251390666|   0,000000000|
|(1,2500;1,0000)|  4,614257813|  4,614257813|   0,000000000|
|(1,2813;1,0000)|  5,015283853|  5,015283853|   0,000000000|
|(1,3125;1,0000)|  5,457402229|  5,457402229|  -0,000000000|
|(1,3438;1,0000)|  5,943693012|  5,943693012|   0,000000000|
|(1,3750;1,0000)|  6,477386475|  6,477386475|   0,000000000|
|(1,4063;1,0000)|  7,061866671|  7,061866671|   0,000000000|
|(1,4375;1,0000)|  7,700675011|  7,700675011|   0,000000000|
|(1,4688;1,0000)|  8,397513837|  8,397513837|   0,000000000|
|(1,5000;1,0000)|  9,156250000|  9,156250000|   0,000000000|
|(1,5313;1,0000)|  9,980918437|  9,980918437|   0,000000000|
|(1,5625;1,0000)|  10,875725746|  10,875725746|   0,000000000|
|(1,5938;1,0000)|  11,845053762|  11,845053762|  -0,000000000|
|(1,6250;1,0000)|  12,893463135|  12,893463135|   0,000000000|
|(1,6563;1,0000)|  14,025696903|  14,025696903|   0,000000000|
|(1,6875;1,0000)|  15,246684074|  15,246684074|   0,000000000|
|(1,7188;1,0000)|  16,561543196|  16,561543196|   0,000000000|
|(1,7500;1,0000)|  17,975585938|  17,975585938|  -0,000000000|
|(1,7813;1,0000)|  19,494320661|  19,494320661|  -0,000000000|
|(1,8125;1,0000)|  21,123456001|  21,123456001|   0,000000000|
|(1,8438;1,0000)|  22,868904442|  22,868904442|   0,000000000|
|(1,8750;1,0000)|  24,736785889|  24,736785889|   0,000000000|
|(1,9063;1,0000)|  26,733431250|  26,733431250|   0,000000000|
|(1,9375;1,0000)|  28,865386009|  28,865386009|   0,000000000|
|(1,9688;1,0000)|  31,139413804|  31,139413804|   0,000000000|
|(2,0000;1,0000)|  33,562500000|  33,562500000|  -0,000000000|
|(1,0000;1,0313)|  2,728825599|  2,728825599|  -0,000000000|
|(1,0313;1,0313)|  2,895148683|  2,895151198|  -0,000002515|
|(1,0625;1,0313)|  3,082906345|  3,082906753|  -0,000000408|
|(1,0938;1,0313)|  3,294096898|  3,294099450|  -0,000002552|
|(1,1250;1,0313)|  3,530857734|  3,530858070|  -0,000000335|
|(1,1563;1,0313)|  3,795433986|  3,795436561|  -0,000002575|
|(1,1875;1,0313)|  4,090217380|  4,090217620|  -0,000000240|
|(1,2188;1,0313)|  4,417713660|  4,417716265|  -0,000002605|
|(1,2500;1,0313)|  4,780583262|  4,780583411|  -0,000000149|
|(1,2813;1,0313)|  5,181606812|  5,181609452|  -0,000002640|
|(1,3125;1,0313)|  5,623727766|  5,623727828|  -0,000000063|
|(1,3438;1,0313)|  6,110015932|  6,110018611|  -0,000002679|
|(1,3750;1,0313)|  6,643712095|  6,643712074|   0,000000021|
|(1,4063;1,0313)|  7,228189550|  7,228192270|  -0,000002720|
|(1,4375;1,0313)|  7,867000712|  7,867000610|   0,000000103|
|(1,4688;1,0313)|  8,563836673|  8,563839436|  -0,000002763|
|(1,5000;1,0313)|  9,322575781|  9,322575599|   0,000000182|
|(1,5313;1,0313)|  10,147241228|  10,147244036|  -0,000002808|
|(1,5625;1,0313)|  11,042051605|  11,042051345|   0,000000259|
|(1,5938;1,0313)|  12,011376505|  12,011379361|  -0,000002856|
|(1,6250;1,0313)|  13,059789067|  13,059788734|   0,000000333|
|(1,6563;1,0313)|  14,192019594|  14,192022502|  -0,000002908|
|(1,6875;1,0313)|  15,413010075|  15,413009673|   0,000000401|
|(1,7188;1,0313)|  16,727865827|  16,727868795|  -0,000002968|
|(1,7500;1,0313)|  18,141911996|  18,141911536|   0,000000460|
|(1,7813;1,0313)|  19,660643219|  19,660646260|  -0,000003041|
|(1,8125;1,0313)|  21,289782100|  21,289781600|   0,000000500|
|(1,8438;1,0313)|  23,035226900|  23,035230041|  -0,000003140|
|(1,8750;1,0313)|  24,903111989|  24,903111488|   0,000000501|
|(1,9063;1,0313)|  26,899753543|  26,899756849|  -0,000003306|
|(1,9375;1,0313)|  29,031712010|  29,031711608|   0,000000402|
|(1,9688;1,0313)|  31,305735694|  31,305739403|  -0,000003709|
|(2,0000;1,0313)|  33,728825599|  33,728825599|   0,000000000|
|(1,0000;1,0625)|  2,916581154|  2,916581154|  -0,000000000|
|(1,0313;1,0625)|  3,082906345|  3,082906753|  -0,000000408|
|(1,0625;1,0625)|  3,270663661|  3,270662308|   0,000001353|
|(1,0938;1,0625)|  3,481854609|  3,481855005|  -0,000000396|
|(1,1250;1,0625)|  3,718615186|  3,718613625|   0,000001562|
|(1,1563;1,0625)|  3,983191721|  3,983192116|  -0,000000395|
|(1,1875;1,0625)|  4,277974846|  4,277973175|   0,000001671|
|(1,2188;1,0625)|  4,605471411|  4,605471820|  -0,000000409|
|(1,2500;1,0625)|  4,968340727|  4,968338966|   0,000001761|
|(1,2813;1,0625)|  5,369364574|  5,369365007|  -0,000000433|
|(1,3125;1,0625)|  5,811485225|  5,811483383|   0,000001842|
|(1,3438;1,0625)|  6,297773702|  6,297774166|  -0,000000464|
|(1,3750;1,0625)|  6,831469545|  6,831467628|   0,000001917|
|(1,4063;1,0625)|  7,415947324|  7,415947825|  -0,000000500|
|(1,4375;1,0625)|  8,054758152|  8,054756165|   0,000001988|
|(1,4688;1,0625)|  8,751594450|  8,751594990|  -0,000000540|
|(1,5000;1,0625)|  9,510333209|  9,510331154|   0,000002055|
|(1,5313;1,0625)|  10,334999007|  10,334999591|  -0,000000584|
|(1,5625;1,0625)|  11,229809017|  11,229806900|   0,000002117|
|(1,5938;1,0625)|  12,199134282|  12,199134916|  -0,000000634|
|(1,6250;1,0625)|  13,247546461|  13,247544289|   0,000002173|
|(1,6563;1,0625)|  14,379777365|  14,379778057|  -0,000000692|
|(1,6875;1,0625)|  15,600767446|  15,600765228|   0,000002218|
|(1,7188;1,0625)|  16,915623586|  16,915624350|  -0,000000764|
|(1,7500;1,0625)|  18,329669335|  18,329667091|   0,000002244|
|(1,7813;1,0625)|  19,848400953|  19,848401815|  -0,000000862|
|(1,8125;1,0625)|  21,477539390|  21,477537155|   0,000002235|
|(1,8438;1,0625)|  23,222984588|  23,222985595|  -0,000001008|
|(1,8750;1,0625)|  25,090869192|  25,090867043|   0,000002149|
|(1,9063;1,0625)|  27,087511142|  27,087512404|  -0,000001262|
|(1,9375;1,0625)|  29,219468980|  29,219467163|   0,000001817|
|(1,9688;1,0625)|  31,493493146|  31,493494958|  -0,000001812|
|(2,0000;1,0625)|  33,916581154|  33,916581154|   0,000000000|
|(1,0000;1,0938)|  3,127773851|  3,127773851|   0,000000000|
|(1,0313;1,0938)|  3,294096898|  3,294099450|  -0,000002552|
|(1,0625;1,0938)|  3,481854609|  3,481855005|  -0,000000396|
|(1,0938;1,0938)|  3,693045245|  3,693047702|  -0,000002457|
|(1,1250;1,0938)|  3,929806034|  3,929806322|  -0,000000288|
|(1,1563;1,0938)|  4,194382377|  4,194384813|  -0,000002436|
|(1,1875;1,0938)|  4,489165705|  4,489165872|  -0,000000167|
|(1,2188;1,0938)|  4,816662075|  4,816664517|  -0,000002442|
|(1,2500;1,0938)|  5,179531600|  5,179531664|  -0,000000063|
|(1,2813;1,0938)|  5,580555240|  5,580557704|  -0,000002464|
|(1,3125;1,0938)|  6,022676109|  6,022676080|   0,000000028|
|(1,3438;1,0938)|  6,508964366|  6,508966863|  -0,000002497|
|(1,3750;1,0938)|  7,042660437|  7,042660326|   0,000000111|
|(1,4063;1,0938)|  7,627137986|  7,627140522|  -0,000002536|
|(1,4375;1,0938)|  8,265949050|  8,265948862|   0,000000188|
|(1,4688;1,0938)|  8,962785106|  8,962787688|  -0,000002581|
|(1,5000;1,0938)|  9,721524111|  9,721523851|   0,000000260|
|(1,5313;1,0938)|  10,546189656|  10,546192288|  -0,000002633|
|(1,5625;1,0938)|  11,440999921|  11,440999597|   0,000000324|
|(1,5938;1,0938)|  12,410324921|  12,410327613|  -0,000002692|
|(1,6250;1,0938)|  13,458737365|  13,458736986|   0,000000379|
|(1,6563;1,0938)|  14,590967991|  14,590970755|  -0,000002763|
|(1,6875;1,0938)|  15,811958344|  15,811957926|   0,000000418|
|(1,7188;1,0938)|  17,126814193|  17,126817048|  -0,000002855|
|(1,7500;1,0938)|  18,540860220|  18,540859789|   0,000000431|
|(1,7813;1,0938)|  20,059591531|  20,059594512|  -0,000002981|
|(1,8125;1,0938)|  21,688730250|  21,688729852|   0,000000397|
|(1,8438;1,0938)|  23,434175120|  23,434178293|  -0,000003172|
|(1,8750;1,0938)|  25,302060017|  25,302059740|   0,000000277|
|(1,9063;1,0938)|  27,298701608|  27,298705101|  -0,000003493|
|(1,9375;1,0938)|  29,430659877|  29,430659860|   0,000000016|
|(1,9688;1,0938)|  31,704683558|  31,704687655|  -0,000004097|
|(2,0000;1,0938)|  34,127773851|  34,127773851|  -0,000000000|
|(1,0000;1,1250)|  3,364532471|  3,364532471|   0,000000000|
|(1,0313;1,1250)|  3,530857734|  3,530858070|  -0,000000335|
|(1,0625;1,1250)|  3,718615186|  3,718613625|   0,000001562|
|(1,0938;1,1250)|  3,929806034|  3,929806322|  -0,000000288|
|(1,1250;1,1250)|  4,166566791|  4,166564941|   0,000001850|
|(1,1563;1,1250)|  4,431143179|  4,431143433|  -0,000000254|
|(1,1875;1,1250)|  4,725926487|  4,725924492|   0,000001995|
|(1,2188;1,1250)|  5,053422885|  5,053423136|  -0,000000251|
|(1,2500;1,1250)|  5,416292389|  5,416290283|   0,000002106|
|(1,2813;1,1250)|  5,817316056|  5,817316324|  -0,000000268|
|(1,3125;1,1250)|  6,259436900|  6,259434700|   0,000002200|
|(1,3438;1,1250)|  6,745725185|  6,745725483|  -0,000000298|
|(1,3750;1,1250)|  7,279421229|  7,279418945|   0,000002284|
|(1,4063;1,1250)|  7,863898805|  7,863899142|  -0,000000337|
|(1,4375;1,1250)|  8,502709840|  8,502707481|   0,000002359|
|(1,4688;1,1250)|  9,199545924|  9,199546307|  -0,000000383|
